Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary
2025-06-18,21:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,MennoKnights,https://pitfootball.com/league/pit-football/division/1/teams/3,12,Summer Kool Aid Squad,https://pitfootball.com/league/pit-football/division/1/teams/4,51,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/1/schedule/237
2025-06-18,20:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,SKOL,https://pitfootball.comdivision/4/teams/22,26,Bear Minimum,https://pitfootball.com/league/pit-football/division/5/teams/26,0,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/5/schedule/190
2025-06-18,20:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Knights,https://pitfootball.com/league/pit-football/division/2/teams/6,51,Down To Football,https://pitfootball.com/league/pit-football/division/2/teams/8,38,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/2/schedule/189
2025-06-18,20:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Necessary Roughness,https://pitfootball.com/league/pit-football/division/8/teams/46,48,Gotham Knights,https://pitfootball.com/league/pit-football/division/8/teams/45,41,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/8/schedule/181
2025-06-18,20:00,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Huddle Buddies,https://pitfootball.com/league/pit-football/division/10/teams/56,20,Injured Reserve,https://pitfootball.com/league/pit-football/division/10/teams/58,21,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/174
2025-06-18,19:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Ignite,https://pitfootball.com/league/pit-football/division/3/teams/15,25,Sisters Football Club,https://pitfootball.com/league/pit-football/division/3/teams/14,27,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/3/schedule/188
2025-06-18,19:00,5v5,Touch_5v5_D5_(Sponsored_by_Apex_Field_Lining),REGULAR,Winnipeg Blue Bonnies,https://pitfootball.com/league/pit-football/division/4/teams/21,41,Low Expectationz,https://pitfootball.com/league/pit-football/division/4/teams/20,13,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/4/schedule/233
2025-06-18,18:30,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/division/6/teams/31,37,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/6/teams/33,32,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/6/schedule/171
2025-06-18,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,12,Cobras,https://pitfootball.com/league/pit-football/division/10/teams/55,21,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/173
2025-06-17,21:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Fat & Furious,https://pitfootball.comdivision/4/teams/24,27,Black Widows,https://pitfootball.com/league/pit-football/division/3/teams/18,39,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/3/schedule/234
2025-06-17,21:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Winnipeg Rebellion,https://pitfootball.com/league/pit-football/division/1/teams/1,60,North Bay Flag,https://pitfootball.com/league/pit-football/division/1/teams/2,40,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/1/schedule/175
2025-06-17,20:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Edgers,https://pitfootball.com/league/pit-football/division/5/teams/29,36,Ball Handlers (Coed),https://pitfootball.com/league/pit-football/division/5/teams/30,20,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/5/schedule/383
2025-06-17,20:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,No Soup For You!,https://pitfootball.comdivision/3/teams/11,19,Goobers,https://pitfootball.com/league/pit-football/division/2/teams/7,51,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/2/schedule/168
2025-06-17,20:00,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Cream Machine,https://pitfootball.com/league/pit-football/division/6/teams/32,28,"Beers, Girls, and Football",https://pitfootball.com/league/pit-football/division/6/teams/35,33,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/187
2025-06-17,20:00,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Past Our Primetime,https://pitfootball.com/league/pit-football/division/7/teams/39,13,Enforcers,https://pitfootball.com/league/pit-football/division/7/teams/40,6,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/7/schedule/165
2025-06-17,19:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Edgers,https://pitfootball.com/league/pit-football/division/5/teams/29,12,Down To Football Coed,https://pitfootball.com/league/pit-football/division/5/teams/28,59,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/5/schedule/382
2025-06-17,19:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Edgers,https://pitfootball.comdivision/5/teams/29,12,Down To Football,https://pitfootball.com/league/pit-football/division/2/teams/8,59,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/2/schedule/172
2025-06-17,19:00,5v5,Touch_5v5_D5_(Sponsored_by_Apex_Field_Lining),REGULAR,SKOL,https://pitfootball.com/league/pit-football/division/4/teams/22,9,Lightweight,https://pitfootball.com/league/pit-football/division/4/teams/19,39,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/4/schedule/167
2025-06-17,18:30,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Young Wild & Everdeadly,https://pitfootball.com/league/pit-football/division/8/teams/44,13,Past Our Bed Times,https://pitfootball.com/league/pit-football/division/8/teams/47,28,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/8/schedule/164
2025-06-17,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/10/teams/62,19,Blast From the Past,https://pitfootball.com/league/pit-football/division/10/teams/61,33,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/180
2025-06-16,20:30,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/division/3/teams/12,21,The Glue Factory,https://pitfootball.com/league/pit-football/division/3/teams/13,25,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/3/schedule/176
2025-06-16,20:00,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Rebels,https://pitfootball.com/league/pit-football/division/7/teams/41,31,Coulda been,https://pitfootball.com/league/pit-football/division/7/teams/38,32,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/163
2025-06-16,20:00,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Boozers,https://pitfootball.comdivision/9/teams/52,25,Gen Gap,https://pitfootball.com/league/pit-football/division/10/teams/59,6,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/178
2025-06-16,19:30,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Fighters of the Nightman,https://pitfootball.com/league/pit-football/division/3/teams/17,18,Bad Company,https://pitfootball.com/league/pit-football/division/3/teams/16,7,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/3/schedule/439
2025-06-16,18:30,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/6/teams/33,32,Last Hurrah,https://pitfootball.com/league/pit-football/division/6/teams/34,33,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/232
2025-06-16,18:30,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Kraken,https://pitfootball.com/league/pit-football/division/9/teams/49,27,Boats 'n Bros FC,https://pitfootball.com/league/pit-football/division/9/teams/50,19,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/166
2025-06-13,20:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Wickermen,https://pitfootball.comdivision/9/teams/54,18,North Bay,https://pitfootball.com/league/pit-football/division/8/teams/43,53,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/8/schedule/159
2025-06-13,20:00,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Necessary Roughness,https://pitfootball.comdivision/8/teams/46,33,Blouses Football,https://pitfootball.com/league/pit-football/division/9/teams/53,28,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/162
2025-06-13,18:30,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Young Wild & Everdeadly,https://pitfootball.comdivision/8/teams/44,6,Fail Mary,https://pitfootball.com/league/pit-football/division/7/teams/37,39,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/158
2025-06-13,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/10/teams/62,35,Boltz,https://pitfootball.com/league/pit-football/division/10/teams/57,7,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/161
2025-06-11,21:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Rouge God-ish,https://pitfootball.comdivision/2/teams/9,34,No Soup For You!,https://pitfootball.com/league/pit-football/division/3/teams/11,0,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/3/schedule/227
2025-06-11,21:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Summer Kool Aid Squad,https://pitfootball.com/league/pit-football/division/1/teams/4,29,North Bay Kobes,https://pitfootball.com/league/pit-football/division/1/teams/5,13,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/1/schedule/160
2025-06-11,20:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Last Hurrah,https://pitfootball.comdivision/6/teams/34,13,Knights,https://pitfootball.com/league/pit-football/division/2/teams/6,42,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/2/schedule/231
2025-06-11,20:00,5v5,Touch_5v5_D5_(Sponsored_by_Apex_Field_Lining),REGULAR,Bear Minimum,https://pitfootball.comdivision/5/teams/26,7,Ball Handlers,https://pitfootball.com/league/pit-football/division/4/teams/23,50,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/4/schedule/157
2025-06-11,20:00,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,"Beers, Girls, and Football",https://pitfootball.com/league/pit-football/division/6/teams/35,14,Touch Football Team,https://pitfootball.com/league/pit-football/division/6/teams/36,15,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/6/schedule/150
2025-06-11,20:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Running Riot,https://pitfootball.com/league/pit-football/division/8/teams/42,20,Gotham Knights,https://pitfootball.com/league/pit-football/division/8/teams/45,23,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/8/schedule/147
2025-06-11,19:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Bruh,https://pitfootball.com/league/pit-football/division/5/teams/27,25,Down To Football Coed,https://pitfootball.com/league/pit-football/division/5/teams/28,44,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/5/schedule/381
2025-06-11,19:00,5v5,Touch_5v5_D5_(Sponsored_by_Apex_Field_Lining),REGULAR,SKOL,https://pitfootball.com/league/pit-football/division/4/teams/22,0,Low Expectationz,https://pitfootball.com/league/pit-football/division/4/teams/20,24,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/4/schedule/156
2025-06-11,18:30,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Strange Brew,https://pitfootball.comdivision/6/teams/31,40,Past Our Primetime,https://pitfootball.com/league/pit-football/division/7/teams/39,28,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/146
2025-06-11,18:30,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Gym Class Heroes,https://pitfootball.comdivision/6/teams/33,18,Coulda been,https://pitfootball.com/league/pit-football/division/7/teams/38,0,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/7/schedule/228
2025-06-10,21:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Winnipeg Blue Bonnies,https://pitfootball.comdivision/4/teams/21,13,Wind Suckers,https://pitfootball.com/league/pit-football/division/3/teams/10,43,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/3/schedule/143
2025-06-10,21:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Black Widows,https://pitfootball.com/league/pit-football/division/3/teams/18,9,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/division/3/teams/12,34,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/3/schedule/154
2025-06-10,20:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,The Glue Factory,https://pitfootball.com/league/pit-football/division/3/teams/13,12,Fighters of the Nightman,https://pitfootball.com/league/pit-football/division/3/teams/17,51,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/3/schedule/380
2025-06-10,20:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,North Bay Flag,https://pitfootball.com/league/pit-football/division/1/teams/2,19,MennoKnights,https://pitfootball.com/league/pit-football/division/1/teams/3,27,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/1/schedule/229
2025-06-10,20:00,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Rebels,https://pitfootball.com/league/pit-football/division/7/teams/41,6,Enforcers,https://pitfootball.com/league/pit-football/division/7/teams/40,33,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/149
2025-06-10,20:00,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Boltz,https://pitfootball.com/league/pit-football/division/10/teams/57,3,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,4,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/10/schedule/141
2025-06-10,19:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Dillos Football Club,https://pitfootball.com/league/pit-football/division/5/teams/25,24,Ball Handlers (Coed),https://pitfootball.com/league/pit-football/division/5/teams/30,0,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/5/schedule/379
2025-06-10,19:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Ignite,https://pitfootball.comdivision/3/teams/15,20,Down To Football,https://pitfootball.com/league/pit-football/division/2/teams/8,47,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/2/schedule/153
2025-06-10,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Huddle Buddies,https://pitfootball.com/league/pit-football/division/10/teams/56,35,Blast From the Past,https://pitfootball.com/league/pit-football/division/10/teams/61,18,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/10/schedule/140
2025-06-10,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Injured Reserve,https://pitfootball.com/league/pit-football/division/10/teams/58,18,Cobras,https://pitfootball.com/league/pit-football/division/10/teams/55,26,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/148
2025-06-09,20:00,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/9/teams/51,20,Boats 'n Bros FC,https://pitfootball.com/league/pit-football/division/9/teams/50,19,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/139
2025-06-09,20:00,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,North End Hawkeyes,https://pitfootball.comdivision/8/teams/48,39,Gen Gap,https://pitfootball.com/league/pit-football/division/10/teams/59,13,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/138
2025-06-09,19:30,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Sisters Football Club,https://pitfootball.comdivision/3/teams/14,14,Goobers,https://pitfootball.com/league/pit-football/division/2/teams/7,50,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/2/schedule/152
2025-06-09,18:30,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Fat & Furious,https://pitfootball.comdivision/4/teams/24,14,Bad Company,https://pitfootball.com/league/pit-football/division/3/teams/16,18,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/3/schedule/151
